month,division,line,period,num_passengers,additional platform time,additional train time,total_apt,total_att,over_five_mins,over_five_mins_perc,customer journey time performance
2025-07-01,B DIVISION,L,peak,4061439.72265625,1.470236620477051,0.670429042133736,5971277.412109375,2722907.142944336,348459.86096191406,0.085797127313763,0.914202872686237
2025-07-01,B DIVISION,M,offpeak,2511343.8569335938,3.137888603907503,0.368622591459714,7880317.269165039,925738.0805892944,574558.5108566284,0.228785281342626,0.771214718657374
2025-07-01,B DIVISION,M,peak,2759330.505859375,2.776044602259402,0.452488112370526,7660024.556640625,1248564.252002716,605839.0428466797,0.219560158364572,0.780439841635428
2025-07-01,B DIVISION,N,offpeak,3215330.412109375,1.426393378879339,0.762478037908455,4586326.0107421875,2451618.823852539,651323.3134765625,0.20256808165767,0.79743191834233
2025-07-01,B DIVISION,N,peak,3450356.947265625,1.481110334985569,0.805332964674187,5110359.333984375,2778686.1895256042,652308.0728759766,0.189055243514131,0.810944756485869
2025-07-01,B DIVISION,Q,offpeak,4090370.2763671875,1.652850307370995,0.898789360399329,6760769.7685546875,3676381.2844924927,913684.9360351562,0.223374627307979,0.776625372692021
2025-07-01,B DIVISION,Q,peak,4193380.888671875,1.71617711705126,1.221663150677874,7196584.32421875,5122898.908447266,964336.4499511719,0.22996633874978,0.77003366125022
2025-07-01,B DIVISION,R,offpeak,4397209.9140625,1.58256792958498,0.445527414881894,6958883.3896484375,1959077.5657052994,822571.9195556641,0.187066784536494,0.812933215463506
2025-07-01,B DIVISION,R,peak,4840921.419921875,1.54902980164384,0.404731293673137,7498731.546875,1959272.3888549805,822634.5327148438,0.169933461288888,0.830066538711112
2025-07-01,B DIVISION,S Fkln,offpeak,252818.3809814453,0.432804696014211,-0.085049557094277,109420.98252747953,-21502.091327764094,8947.619739174843,0.035391492123476,0.964608507876524
2025-07-01,B DIVISION,S Fkln,peak,223609.50857543945,0.35391556231729,-0.073159650650399,79138.88496696949,-16359.193529486656,9668.165687799454,0.043236827223462,0.956763172776538
2025-07-01,B DIVISION,S Rock,offpeak,55155.829025268555,1.890728977111101,0.023135069176019,104284.72419466078,1276.0339199602604,10729.709983825684,0.194534470307936,0.805465529692064
2025-07-01,B DIVISION,S Rock,peak,33534.8874206543,1.262252335024105,-1.14036398029449,42329.489951491356,-38241.977697744966,4600.4424686431885,0.137183775539075,0.862816224460925
2025-07-01,B DIVISION,W,offpeak,1867209.7377929688,0.789936809772996,0.375652162892288,1474977.7034492493,701421.37657547,218923.0848760605,0.117246113516324,0.882753886483676
2025-07-01,B DIVISION,W,peak,1880763.982421875,1.122741055733025,0.275667787716598,2111610.9392089844,518466.046251297,210869.61421203613,0.11211912615452,0.88788087384548
2025-08-01,A DIVISION,1,offpeak,5288026.0908203125,0.951003642078707,0.555893273417816,5028932.071777344,2939578.133544922,612249.7322387695,0.115780391723406,0.884219608276594
2025-08-01,A DIVISION,1,peak,5553814.94140625,0.905106391097125,0.546932316723803,5026793.3984375,3037560.8725585938,464506.7407836914,0.083637417826183,0.916362582173817
2025-08-01,A DIVISION,2,offpeak,3367623.4951171875,1.388759216632512,0.613783523785348,4676818.1669921875,2066991.815615356,553895.3411254883,0.164476623330547,0.835523376669453
2025-08-01,A DIVISION,2,peak,3733888.06640625,1.16556567687181,0.389355339576126,4352091.771484375,1453809.256034851,485094.0375366211,0.129916598706053,0.870083401293947
2025-08-01,A DIVISION,3,offpeak,2625641.1772460938,1.102554772883841,0.445941738214631,2894913.2118530273,1170882.9905090332,338904.9067840576,0.129075103529386,0.870924896470614
2025-08-01,A DIVISION,3,peak,2843427.365234375,0.968072521587753,0.494232747357931,2752643.8994140625,1405314.9186325073,325725.6565551758,0.114553886811991,0.885446113188009
2025-08-01,A DIVISION,4,offpeak,4067587.11328125,0.899816373665153,0.381570188500256,3660081.4858398438,1552069.9815559387,505813.17401123047,0.124352142910395,0.875647857089605
2025-08-01,A DIVISION,4,peak,4236237.642578125,0.936139345794132,0.309046984782435,3965708.7353515625,1309196.4702606201,469856.2885131836,0.110913581379546,0.889086418620454
2025-08-01,A DIVISION,5,offpeak,2837281.7839889526,1.168263402012463,0.439517770822128,3314692.4694309235,1247035.764893055,373763.11504364014,0.131732814538486,0.868267185461514
2025-08-01,A DIVISION,5,peak,3511487.8623046875,0.994055969454617,-0.026261932141488,3490615.4711914062,-92218.45595550537,357629.4291687012,0.101845554702837,0.898154445297163
2025-08-01,A DIVISION,6,offpeak,5300896.830078125,0.968661504796658,0.411515178904756,5134774.7001953125,2181399.507385254,528573.2359924316,0.099713926329074,0.900286073670926
2025-08-01,A DIVISION,6,peak,5826567.85546875,1.032490145116661,0.424362245719352,6015873.890625,2472575.41998291,517991.5375061035,0.088901657091305,0.911098342908695
2025-08-01,A DIVISION,7,offpeak,4788158.3408203125,0.868808564279877,0.441295799857951,4159992.9736328125,2112994.164858818,477187.8401184082,0.09965999579635,0.90034000420365
2025-08-01,A DIVISION,7,peak,5075886.087890625,0.894726535810273,0.257095606899401,4541529.9755859375,1304988.0143184662,388089.6491699219,0.07645751745607,0.92354248254393
2025-08-01,A DIVISION,S 42nd,offpeak,736631.8245849609,0.43316822467534,-0.116785887586925,319085.4996948242,-86028.20145893097,15398.213113069534,0.020903540410768,0.979096459589232
2025-08-01,A DIVISION,S 42nd,peak,950442.1376953125,0.362189286248808,-0.128543599416072,344239.95947265625,-122173.2534160614,354.106951713562,0.000372570762248,0.999627429237752
2025-08-01,B DIVISION,A,offpeak,4034607.5009765625,1.238895438137876,0.536956885010118,4998456.827636719,2166410.2759628296,764534.5993041992,0.189494169908509,0.810505830091491
2025-08-01,B DIVISION,A,peak,4781583.88671875,1.005568540873341,0.17655467016228,4808210.33203125,844210.9659729004,644655.4010009766,0.134820472938174,0.865179527061825
2025-08-01,B DIVISION,B,offpeak,2448685.6353526115,1.524942811400508,0.822608832428123,3734105.5570106506,2014310.4314809293,508533.61068594456,0.207676152195304,0.792323847804696
2025-08-01,B DIVISION,B,peak,2966418.62109375,1.590732360943657,0.818248364302832,4718778.0966796875,2427267.1845474243,614192.2122802734,0.207048394286918,0.792951605713082
2025-08-01,B DIVISION,C,offpeak,2924117.7587890625,1.386333905864572,0.401312667176471,4053803.59375,1173485.4969177246,418535.6581726074,0.143132285597804,0.856867714402196
2025-08-01,B DIVISION,C,peak,2449588.8583984375,1.367228017099909,0.192687436926167,3349146.517578125,472004.9986476898,350924.744140625,0.143258630091118,0.856741369908882
2025-08-01,B DIVISION,D,offpeak,2891988.5439453125,1.472027490421614,0.408359595879682,4257086.638671875,1180971.2730941772,598298.3969116211,0.206881316374583,0.793118683625417
2025-08-01,B DIVISION,D,peak,2814885.517578125,1.321020384387372,0.353345907451334,3718521.1484375,994628.2775802612,501053.333984375,0.178001318652373,0.821998681347626
2025-08-01,B DIVISION,E,offpeak,4168465.064453125,1.097911889323369,0.742307577401252,4576607.3544921875,3094283.203475952,683451.9479980469,0.163957700839628,0.836042299160372
2025-08-01,B DIVISION,E,peak,4628515.740234375,1.052470823024821,0.62420921401421,4871377.7705078125,2889162.172264099,616316.3938598633,0.133156378512965,0.866843621487035
2025-08-01,B DIVISION,F,offpeak,4651223.15234375,1.647986560221234,0.563323281297088,7665153.243652344,2620142.2882232666,989802.3610839844,0.212804745905434,0.787195254094566
2025-08-01,B DIVISION,F,peak,5081401.716796875,1.48647115367745,0.651370974392028,7553357.072265625,3309877.5875473022,915867.6666259766,0.180239177626622,0.819760822373377
2025-08-01,B DIVISION,G,offpeak,1424833.9467773438,1.329963509998189,0.899826211680146,1894977.1570205688,1282102.9326019287,250501.63637542725,0.175811109036254,0.824188890963746
2025-08-01,B DIVISION,G,peak,1582766.5068359375,1.114699657891034,0.654042050022361,1764309.2836914062,1035195.8508377075,293992.517578125,0.185745981045452,0.814254018954548
2025-08-01,B DIVISION,JZ,offpeak,1635269.4619140625,1.369263888023606,0.597380317110065,2239115.4213867188,976877.7897186279,321164.3623046875,0.196398434499455,0.803601565500545
2025-08-01,B DIVISION,JZ,peak,1694090.8154296875,1.244958727588137,0.336695813763463,2109073.1459960938,570393.2856903076,285063.4822998047,0.168269303926013,0.831730696073987
2025-08-01,B DIVISION,L,offpeak,3631058.4741210938,1.147533037878717,0.617131480905586,4166759.5615234375,2240840.4933891296,339104.10345458984,0.093389876773238,0.906610123226762
2025-08-01,B DIVISION,L,peak,3643302.017578125,1.249080108950123,0.47503327752547,4550776.0810546875,1730689.698425293,262301.86181640625,0.071995640369878,0.928004359630122
2025-08-01,B DIVISION,M,offpeak,2279652.8861694336,1.630019936252252,0.108798481901567,3715879.652191162,248022.77327775955,419226.2938308716,0.183899178850562,0.816100821149438
2025-08-01,B DIVISION,M,peak,2554357.779296875,1.775835936005511,0.292821633144825,4536120.337890625,747971.2165699005,478416.03271484375,0.187294057470107,0.812705942529893
2025-08-01,B DIVISION,N,offpeak,2938657.01171875,1.33675136144348,0.550509128620444,3928253.7612304688,1617757.5108356476,542237.2111816406,0.184518713486913,0.815481286513087
2025-08-01,B DIVISION,N,peak,3156031.9765625,1.666876346579713,0.346760306364339,5260715.05078125,1094386.6150884628,499865.38916015625,0.158384133263631,0.841615866736369
2025-08-01,B DIVISION,Q,offpeak,3654406.7451171875,1.447735358969259,0.671778758493043,5290613.860961914,2454952.8262634277,738588.1458740234,0.202108905053025,0.797891094946975
2025-08-01,B DIVISION,Q,peak,3795421.55078125,1.517882529871772,0.732607400729924,5761004.0654296875,2780553.9169921875,731633.0883789062,0.192767279889715,0.807232720110285
2025-08-01,B DIVISION,R,offpeak,3926985.72265625,1.50469649656345,0.287458003951001,5908921.658935547,1128843.4773788452,685685.0831298828,0.174608499127947,0.825391500872053
2025-08-01,B DIVISION,R,peak,4416162.962890625,1.403265811736824,0.302833248088038,6197050.5048828125,1337360.97413826,692285.6982421875,0.156761809756461,0.843238190243539
2025-08-01,B DIVISION,S Fkln,offpeak,225451.4581604004,0.621729784349623,0.003572028356465,140169.8864633739,805.3190015554428,10927.602914094925,0.048469870202926,0.951530129797074
2025-08-01,B DIVISION,S Fkln,peak,202122.44677734375,0.459290511398943,0.009443137527304,92832.9219455719,1908.6700622737408,10464.46814918518,0.051772914468588,0.948227085531412
2025-08-01,B DIVISION,S Rock,offpeak,43552.06275177002,1.352798461023497,-0.256910657865168,58917.16346499324,-11188.989092942327,6517.942196726799,0.149658633481416,0.850341366518584
2025-08-01,B DIVISION,S Rock,peak,25777.758590698242,0.904937846525088,-1.240982897597932,23327.269347310066,-31989.757549464703,2542.5686634778976,0.09863420260268,0.90136579739732
2025-08-01,B DIVISION,W,offpeak,1557934.6452636719,0.811887418482607,0.175549872181957,1264867.5373077393,273495.22784388065,161764.63095092773,0.103832745130044,0.896167254869956
2025-08-01,B DIVISION,W,peak,1728965.0810546875,1.413631197746698,0.162249892891225,2444118.9783935547,280524.3992137909,188630.86434936523,0.10910044767029,0.89089955232971
2025-09-01,A DIVISION,1,offpeak,4725897.775390625,1.129841263448661,0.640202106299444,5339514.3134765625,3025529.7099609375,618966.3502502441,0.130973283737413,0.869026716262587
2025-09-01,A DIVISION,1,peak,5258778.4375,1.016311731749608,0.633288520738924,5344558.220703125,3330324.017578125,500053.9890136719,0.095089381489781,0.904910618510219
2025-09-01,A DIVISION,2,offpeak,3056775.5952148438,1.52246666729813,0.728751148783864,4653838.953125,2227628.7265872955,581229.2855834961,0.190144571454106,0.809855428545894
2025-09-01,A DIVISION,2,peak,3537256.068359375,1.525873335853873,0.735190180619743,5397404.716796875,2600555.92779541,565328.9328613281,0.159821319671531,0.840178680328468
2025-09-01,A DIVISION,3,offpeak,2340267.7756347656,1.273286591495024,0.640303685548436,2979831.579223633,1498482.0819091797,344563.73833465576,0.147232612405304,0.852767387594696
2025-09-01,A DIVISION,3,peak,2659883.341796875,1.162904625918117,0.724862872996058,3093190.642578125,1928050.6809692383,352432.23614501953,0.13249913280292,0.86750086719708
2025-09-01,A DIVISION,4,offpeak,3908991.953125,0.957024139475537,0.487638976906511,3740999.66015625,1906176.83675766,513044.566986084,0.131247281431709,0.868752718568291
2025-09-01,A DIVISION,4,peak,4175370.9609375,1.004642930463572,0.524194448522375,4194756.91796875,2188706.278244972,544876.3297729492,0.130497705442346,0.869502294557654
2025-09-01,A DIVISION,5,offpeak,2639753.508079529,1.174189561668397,0.514582293426064,3099571.014564514,1358370.4142670631,382065.37655830383,0.144735247207329,0.855264752792671
2025-09-01,A DIVISION,5,peak,3367876.9609375,1.141329764807253,0.413393412197315,3843858.2197265625,1392258.1487426758,426261.134765625,0.126566718353918,0.873433281646082
2025-09-01,A DIVISION,6,offpeak,4934040.741699219,0.994938750224212,0.394723299230891,4909068.3291015625,1947580.8401031494,486439.03997802734,0.09858837116341,0.90141162883659
2025-09-01,A DIVISION,6,peak,5594356.171875,1.107450272253318,0.570846648989488,6195471.265625,3193519.473968506,597834.7504272461,0.106863905704251,0.893136094295749
2025-09-01,A DIVISION,7,offpeak,4503954.248046875,0.780208468832124,0.450725685761271,3514023.2475585938,2030047.8670883179,433759.27893066406,0.096306324407883,0.903693675592117
2025-09-01,A DIVISION,7,peak,4989260.2265625,0.780134381583051,0.269884693236338,3892293.44140625,1346524.965722084,359066.0285644531,0.071967789263188,0.928032210736812
2025-09-01,A DIVISION,S 42nd,offpeak,653060.8377685547,0.410832039203415,-0.142344578252128,268298.3157043457,-92959.66952514648,10549.400396108627,0.016153778922275,0.983846221077726
2025-09-01,A DIVISION,S 42nd,peak,896036.3364257812,0.366821115778802,-0.144394337814365,328685.0487060547,-129382.57345581055,400.6999673843384,0.000447191649596,0.999552808350404
2025-09-01,B DIVISION,A,offpeak,3713016.5810546875,1.196544366360908,0.493394462155768,4442789.072265625,1831981.8189849257,676480.6525878906,0.182191659482365,0.817808340517635
2025-09-01,B DIVISION,A,peak,4611254.275390625,0.965336232032304,0.121503507573916,4451410.8271484375,560283.568775177,571199.4890136719,0.123870742080317,0.876129257919683
2025-09-01,B DIVISION,B,offpeak,2360104.625732422,1.557634139571744,0.843387206061375,3676179.538002014,1990482.0463089943,475657.1224551201,0.201540693267998,0.798459306732002
2025-09-01,B DIVISION,B,peak,2949512.7451171875,1.700758517201205,0.791447357175224,5016408.9228515625,2334384.0670776367,636494.1733398438,0.215796380060923,0.784203619939077
2025-09-01,B DIVISION,C,offpeak,2679391.8974609375,1.375763305730814,0.427749142327331,3686209.0541992188,1146107.5860977173,381823.88984680176,0.14250393539244,0.85749606460756
2025-09-01,B DIVISION,C,peak,2357783.7939453125,1.336844699531951,0.209878788962308,3151990.767578125,494848.807308197,324168.3726196289,0.137488591384876,0.862511408615124
2025-09-01,B DIVISION,D,offpeak,2793303.72265625,1.371416275615548,0.498706821573678,3830782.1879882812,1393039.6212158203,566468.3568115234,0.20279511755809,0.79720488244191
2025-09-01,B DIVISION,D,peak,2689705.2109375,1.280524857093496,0.324341670086542,3444234.380859375,872383.4801559448,484891.4893798828,0.180276815246558,0.819723184753442
2025-09-01,B DIVISION,E,offpeak,3930874.4609375,1.004951605605336,0.614430148226782,3950338.6009521484,2415247.777694702,590134.4370117188,0.150128029494733,0.849871970505267
2025-09-01,B DIVISION,E,peak,4450021.1953125,0.991365837736099,0.403788356111886,4411598.990234375,1796866.7431182861,507271.82360839844,0.113993125278311,0.886006874721689
2025-09-01,B DIVISION,F,offpeak,4314560.318847656,1.37547787462831,0.369737541949388,5934582.257324219,1595254.9268831015,759767.9578857422,0.176093947410304,0.823906052589696
2025-09-01,B DIVISION,F,peak,4893959.26953125,1.102869081652849,0.455835455030591,5397396.365234375,2230840.150527954,659232.2795410156,0.134703262375978,0.865296737624022
2025-09-01,B DIVISION,G,offpeak,1335567.7354736328,1.085118596930123,0.892040835133969,1449249.38722229,1191380.9581298828,224002.4110107422,0.167720741570104,0.832279258429896
2025-09-01,B DIVISION,G,peak,1523432.65625,1.195231018170417,0.673353698651824,1820853.96484375,1025809.0137329102,264732.35192871094,0.173773583520496,0.826226416479504
2025-09-01,B DIVISION,JZ,offpeak,1560277.66796875,1.102440089614909,0.549281200796688,1720112.6520996094,857031.1910381317,274905.0493621826,0.176189825058554,0.823810174941446
2025-09-01,B DIVISION,JZ,peak,1667055.7763671875,1.217823475644044,0.486554928858667,2030179.6596679688,811114.2046737671,276599.2127685547,0.165920790827595,0.834079209172405
2025-09-01,B DIVISION,L,offpeak,3318050.482421875,0.995875273565121,0.687737394305757,3304364.4318847656,2281947.39295578,343607.8244781494,0.103557141851364,0.896442858148636
2025-09-01,B DIVISION,L,peak,3525326.6015625,0.750878292127654,0.630727172845832,2647091.2177734375,2223519.2807617188,240181.87397003174,0.068130389355579,0.931869610644421
2025-09-01,B DIVISION,M,offpeak,2120882.185180664,1.628327182964394,0.065206431374267,3453490.1139945984,138295.15866088867,387355.8032722473,0.18263900087371,0.81736099912629
2025-09-01,B DIVISION,M,peak,2470483.046875,1.57248506768176,0.205776384671611,3884797.701171875,508367.0697784424,430538.5955810547,0.174273041916097,0.825726958083903
2025-09-01,B DIVISION,N,offpeak,2720218.7666015625,1.465054883279316,0.583586692438321,3985269.7875976562,1587483.4727096558,520710.05459594727,0.191422124201607,0.808577875798393
2025-09-01,B DIVISION,N,peak,3044305.15234375,2.015571082909738,0.666655651166892,6136013.4326171875,2029503.2336864471,533691.3048095703,0.175308084473297,0.824691915526703
2025-09-01,B DIVISION,Q,offpeak,3307790.1611328125,1.303200927232289,0.616772130115529,4310715.205078125,2040152.783657074,632712.2816772461,0.19127944967965,0.80872055032035
2025-09-01,B DIVISION,Q,peak,3617400.205078125,1.392946953624198,0.929219904474921,5038846.595703125,3361360.273010254,729979.6506347656,0.201796762661211,0.798203237338789
2025-09-01,B DIVISION,R,offpeak,3630372.4724121094,1.428823218859131,0.319597247811894,5187160.481689453,1160257.0507149696,616376.4361572266,0.169783249746738,0.830216750253262
2025-09-01,B DIVISION,R,peak,4298825.494140625,1.44244795819055,0.366057920539465,6200832.056640625,1573619.1211471558,668494.6911621094,0.155506356811478,0.844493643188522
2025-09-01,B DIVISION,S Fkln,offpeak,197389.5743408203,0.722727246011422,-0.032977059999761,142658.82345470786,-6509.327836364508,12412.80905842781,0.062884826110397,0.937115173889603
2025-09-01,B DIVISION,S Fkln,peak,185539.26818847656,0.289088782567142,-0.016852936010604,53637.321159005165,-3126.881414234638,8165.478900909424,0.044009437897614,0.955990562102386
2025-09-01,B DIVISION,S Rock,offpeak,41134.21455001831,1.605233826754073,-0.226630874493462,66030.03263264894,-9322.283015072346,6939.4878141880035,0.168703544971054,0.831296455028946
2025-09-01,B DIVISION,S Rock,peak,28062.972816467285,0.931054613908434,-1.538929287950202,26128.16032075882,-43186.93077421188,3096.905287504196,0.110355567379053,0.889644432620947
2025-09-01,B DIVISION,W,offpeak,1576175.7966308594,0.92223101735426,0.459073498615031,1453598.2084560394,723580.5373916626,192183.53139686584,0.121930264255844,0.878069735744156
2025-09-01,B DIVISION,W,peak,1704183.4921875,2.051844426911152,0.725635981179918,3496719.4008789062,1236616.860464096,228005.9640197754,0.133791909770881,0.866208090229119
2025-10-01,A DIVISION,1,offpeak,6086172.8818359375,1.031505049792417,0.679811165024885,6277918.0615234375,4137448.27734375,756302.4290161133,0.124265682835478,0.875734317164522
2025-10-01,A DIVISION,1,peak,6816625.609375,1.066932927114352,0.75078799477041,7272882.314453125,5117840.672363281,741285.0755615234,0.108746631844064,0.891253368155936
2025-10-01,A DIVISION,2,offpeak,3822417.8994140625,1.618818775091267,0.60989574674538,6187801.861816406,2331276.4191360474,647482.1497802734,0.169390727758868,0.830609272241132
2025-10-01,A DIVISION,2,peak,4506793.474609375,1.483600682323915,0.552155200269145,6686281.8740234375,2488449.4535446167,663646.5709228516,0.147254711062697,0.852745288937303
2025-10-01,A DIVISION,3,offpeak,2909323.4622802734,1.049872825466245,0.492856743891028,3054419.6435394287,1433879.688545227,377884.93197631836,0.129887562134511,0.870112437865489
2025-10-01,A DIVISION,3,peak,3432408.1015625,1.089304620050177,0.638805557885004,3738938.0029296875,2192641.3722076416,457763.50091552734,0.133365114919506,0.866634885080494
2025-10-01,A DIVISION,4,offpeak,4732677.443359375,1.111176387312647,0.360780404952332,5258839.423828125,1707457.284523964,663652.6447143555,0.140227736340991,0.859772263659009
2025-10-01,A DIVISION,4,peak,5159014.7265625,0.91176192765944,0.390089084736077,4703793.2119140625,2012475.332824707,565581.1849365234,0.1096296899531,0.8903703100469
2025-10-01,A DIVISION,5,offpeak,3384246.2409057617,1.263112808446976,0.59694511722317,4274684.773826599,2020209.268989563,498649.32245635986,0.147344279038898,0.852655720961102
2025-10-01,A DIVISION,5,peak,4381219.154296875,1.199877854480633,0.289308939979296,5256927.8388671875,1267525.8693466187,525888.2673339844,0.120032403952726,0.879967596047274
2025-10-01,A DIVISION,6,offpeak,6423613.263671875,1.311158004539654,0.56196504984879,8422371.948730469,3609846.1479287148,779788.784362793,0.121394105210663,0.878605894789337
2025-10-01,A DIVISION,6,peak,7265760.18359375,1.175173317353229,0.627020959773028,8538527.498046875,4555783.923797607,792448.0594482422,0.109066090735778,0.890933909264222
2025-10-01,A DIVISION,7,offpeak,5662788.751953125,1.231322189861386,0.620152968305768,6972717.446777344,3511795.2534122467,692684.3553161621,0.12232212530924,0.87767787469076
2025-10-01,A DIVISION,7,peak,6208225.228515625,1.60357623240665,0.23625586828817,9955362.421875,1466729.6418914795,499614.0268249512,0.08047614389538,0.91952385610462
2025-10-01,A DIVISION,S 42nd,offpeak,757001.1674804688,0.422861718383229,-0.165364314325362,320106.81449890137,-125180.97900390625,12623.513679981232,0.016675685880375,0.983324314119625
2025-10-01,A DIVISION,S 42nd,peak,1036188.2734375,0.399919099358633,-0.171754785298995,414391.48107910156,-177970.29443359375,883.6505556106567,0.000852789573346,0.999147210426654
2025-10-01,B DIVISION,A,offpeak,4679963.73828125,1.200363699294889,0.706099155296995,5617658.585449219,3304518.4424209595,922014.4650878906,0.197013164342702,0.802986835657298
2025-10-01,B DIVISION,A,peak,5829081.298828125,0.99496000811194,0.397713875989559,5799702.7763671875,2318306.5168151855,835782.4299316406,0.143381501661276,0.856618498338724
2025-10-01,B DIVISION,B,offpeak,2733599.3028030396,1.550437120672888,1.224051720178995,4238273.832111359,3346066.9288761616,639310.5549268723,0.23387134839818,0.76612865160182
2025-10-01,B DIVISION,B,peak,3631767.60546875,1.67114159642909,0.920418117940723,6069197.9140625,3342744.704223633,805856.0913085938,0.221890874871819,0.77810912512818
2025-10-01,B DIVISION,C,offpeak,3388407.009765625,1.477343526387871,0.556913748600442,5005841.160644531,1887050.4495925903,558815.1684875488,0.164919729795448,0.835080270204552
2025-10-01,B DIVISION,C,peak,3108170.564453125,1.451506286327321,0.414854466124398,4511529.11328125,1289438.4401397705,488785.7106933594,0.157258329476317,0.842741670523683
2025-10-01,B DIVISION,D,offpeak,3481553.3364257812,1.405508714318458,0.505379189627953,4893353.5537109375,1759504.6038093567,731076.9732666016,0.209985860511658,0.790014139488342
2025-10-01,B DIVISION,D,peak,3373471.142578125,1.268051423873451,0.366630320377045,4277734.8857421875,1236816.8057861328,601444.4718017578,0.178286532293296,0.821713467706704
2025-10-01,B DIVISION,E,offpeak,4774508.8056640625,1.189747430563209,0.791534952572738,5680459.583740234,3779190.601049423,811131.6314697266,0.16988797476035,0.83011202523965
2025-10-01,B DIVISION,E,peak,5480021.8984375,1.424305845896604,0.746890602341279,7805227.2255859375,4092976.856567383,817246.5168457031,0.149131980125613,0.850868019874387
2025-10-01,B DIVISION,F,offpeak,5411733.333984375,1.600966860863451,0.430864342738507,8664005.727539062,2331722.926023245,1021516.2791748047,0.188759537126475,0.811240462873525
2025-10-01,B DIVISION,F,peak,6272453.51171875,1.548536190420239,0.582878014396707,9713121.265625,3656075.2483062744,1033530.05078125,0.164772851460807,0.835227148539193
2025-10-01,B DIVISION,G,offpeak,1723759.068725586,1.442198765101597,1.037046742361034,2486003.2002487183,1787618.7268371582,308328.03985214233,0.178869567937993,0.821130432062007
2025-10-01,B DIVISION,G,peak,2066788.076171875,1.539682765092475,0.901409890977895,3182197.9799804688,1863023.214416504,403488.07403564453,0.195224696081559,0.804775303918441
2025-10-01,B DIVISION,JZ,offpeak,1986106.1098632812,1.083657345724571,0.561352462349784,2152258.475341797,1114905.5552597046,328824.38174438477,0.165562343377021,0.834437656622978
2025-10-01,B DIVISION,JZ,peak,2128546.87890625,1.180390971172398,0.762104558704615,2512517.517578125,1622175.2798309326,380998.4089355469,0.178994605526998,0.821005394473002
2025-10-01,B DIVISION,L,offpeak,4163863.6923828125,1.469820604270356,0.777033970974737,6120132.6484375,3235463.539489746,540001.4285583496,0.129687585486097,0.870312414513903
2025-10-01,B DIVISION,L,peak,4472021.306640625,1.62490492902545,0.832801670339656,7266609.4638671875,3724306.8139648438,492460.02757263184,0.110120232844456,0.889879767155544
2025-10-01,B DIVISION,M,offpeak,2690698.8248291016,1.711641865051282,0.095272074766704,4605512.754821777,256348.45961380005,506111.7721557617,0.188096775263544,0.811903224736456
2025-10-01,B DIVISION,M,peak,3087616.96875,1.83069868491723,0.384444474302387,5652496.32421875,1187017.2823982239,604965.5036621094,0.195932821261513,0.804067178738487
2025-10-01,B DIVISION,N,offpeak,3257371.4565429688,1.478790249159785,0.667119085654069,4816969.147827148,2173054.6677246094,649805.9735107422,0.199487833113261,0.800512166886739
2025-10-01,B DIVISION,N,peak,3753724.771484375,1.545831203432846,0.57262438533722,5802624.880859375,2149474.339996338,705589,0.187970360895954,0.812029639104046
2025-10-01,B DIVISION,Q,offpeak,3971182.642578125,1.70633866216234,0.870215971836808,6776182.4775390625,3455786.562652588,850024.9859619141,0.214048323249638,0.785951676750362
2025-10-01,B DIVISION,Q,peak,4537678.5078125,1.803355132599131,1.042505048352962,8183045.8271484375,4730552.752197266,1015048.5483398438,0.223693359190661,0.776306640809339
2025-10-01,B DIVISION,R,offpeak,4550396.2734375,1.517346407774997,0.346940615010244,6904527.439453125,1578717.2816467285,820373.4033203125,0.180286145210949,0.819713854789052
2025-10-01,B DIVISION,R,peak,5387963.015625,1.23487318265075,0.276665857095351,6653451.037109375,1490665.4057159424,794872.3884277344,0.147527439613564,0.852472560386436
2025-10-01,B DIVISION,S Fkln,offpeak,247768.40966796875,0.717332647790731,-0.062068255793868,177732.3693460226,-15378.553028911352,15013.322898030281,0.060594177111398,0.939405822888602
2025-10-01,B DIVISION,S Fkln,peak,253958.59631347656,0.430188303329184,-0.036806772106124,109250.01766395569,-9347.396178901196,13733.536799907684,0.054077857569175,0.945922142430825
2025-10-01,B DIVISION,S Rock,offpeak,32045.779121398926,0.881233294471759,-0.676134839401582,28239.807509064674,-21667.267719745636,3612.150691628456,0.112718454369437,0.887281545630563
2025-10-01,B DIVISION,S Rock,peak,25874.86883544922,0.80641526636428,-1.019723878362659,20865.88924407959,-26385.22160100937,2384.454902768135,0.092153313623811,0.907846686376189
2025-10-01,B DIVISION,W,offpeak,1884819.64453125,0.912475532174721,0.352216391321877,1719851.8081970215,663864.3734893799,239170.27449941635,0.126892923253088,0.873107076746912
2025-10-01,B DIVISION,W,peak,2072119.5986328125,1.119685190455332,0.29222172810521,2320121.6274414062,605518.3699531555,262492.00201416016,0.126678017131517,0.873321982868483
2025-11-01,A DIVISION,1,offpeak,5391447.1015625,1.229437360061287,0.691829107313212,6628446.491455078,3729960.0354003906,688831.7204589844,0.127763790960567,0.872236209039433
2025-11-01,A DIVISION,1,peak,5720884.69140625,0.95081457063021,0.559114585469411,5439500.521484375,3198630.0727539062,504608.353515625,0.088204601339655,0.911795398660345
2025-11-01,A DIVISION,2,offpeak,3272499.7392578125,1.406910467838371,0.646055018026065,4604114.139160156,2114214.878036499,559329.8240966797,0.170918218078616,0.829081781921384
